         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          SNAI1   416    0.06       16.29          1.67     1.60    3.76      23.34    0.000  0.000 
            HRC   416    0.00        6.08          0.48     0.68    4.08      20.85    0.000  0.000 
        OSBPL10   415    0.52       20.63          5.26     3.42    1.77       3.58    0.000  0.055 
          LELP1   416    0.00        0.23          0.00     0.02    6.29      50.17    0.000  0.000 
         SEPT14   416    0.00        4.66          0.18     0.29   11.11     153.63    0.000  0.000 
         SLC2A9   416    0.08       11.57          1.52     1.38    3.81      20.69    0.000  0.000 
         SLC2A8   415    0.19       23.73          9.44     3.84    0.98       1.48    0.002  0.038 
         PTGES3   415   14.15      279.99        111.01    49.95    0.45      -0.03    0.000  0.046 
         PTGES2   415    1.81      112.54         37.73    16.91    1.41       2.95    0.002  0.046 
          RSPO4   416    0.00       29.54          1.03     2.73    5.58      42.43    0.000  0.000 
         SLC2A3   415    0.49       29.59          5.35     4.33    2.36       7.64    0.000  0.053 
           FA2H   415    0.02       17.34          3.22     2.89    2.03       5.18    0.000  0.050 
         SLC2A1   413    2.38      245.37         50.33    42.26    1.86       4.25    0.000  0.055 
          ECHS1   416    9.04      402.12        129.44    55.81    1.49       3.61    0.002  0.055 
        SLC25A5   416   10.91      431.60        153.40    82.59    0.74       0.15    0.000  0.043 
         DIXDC1   416    0.17       10.03          1.61     1.14    2.65      11.68    0.000  0.000 
         PLAGL2   414    0.27       31.89          6.43     4.59    2.27       6.65    0.000  0.055 
           HKR1   415    0.98       39.01         10.54     4.07    1.64       8.30    0.007  0.024 
         PLAGL1   416    0.12       64.91          2.71     3.91   10.54     155.51    0.000  0.000 
         FAM24A   416    0.00        0.06          0.00     0.01   10.18     102.59    0.000  0.000 
         FAM24B   416    0.00        6.58          0.62     0.96    2.76       9.88    0.000  0.000 
          OR6F1   416    0.00        0.14          0.00     0.02    4.35      22.81    0.000  0.000 
        TBC1D3B   416    0.00        2.45          0.38     0.28    2.27       9.68    0.000  0.000 
         SLC1A5   416    0.93      871.12         65.29    95.52    5.81      42.24    0.000  0.026 
        TBC1D3H   416    0.05       10.57          1.37     1.02    2.96      17.42    0.000  0.000 
           TAB2   416    2.03       29.76         11.03     5.03    0.92       0.72    0.000  0.053 
          TEAD4   415    0.82       27.61          9.34     4.77    1.14       1.11    0.000  0.058 
           MCM8   416    0.15        8.54          2.26     1.52    1.44       2.30    0.000  0.000 
          IGFL3   416    0.00        4.59          0.07     0.34    8.70      90.13    0.000  0.000 
          CCAR1   416    1.93       62.08         17.71     6.87    1.11       5.31    0.005  0.022 
          IGFL1   416    0.00      111.42          0.96     7.49   13.66     190.67    0.000  0.000 
           MTDH   415    0.78       34.64         12.09     5.32    0.88       1.12    0.002  0.046 
          AMELX   416    0.00        4.91          0.03     0.26   16.96     313.63    0.000  0.000 
          AMELY   416    0.00        0.09          0.00     0.01    5.82      35.65    0.000  0.000 
         SLC1A6   416    0.00       24.94          0.18     1.32   16.63     301.34    0.000  0.000 
           MADD   416    0.34       15.33          6.45     2.33    0.64       0.86    0.010  0.029 
           EXO1   416    0.10       13.67          2.45     1.91    1.78       4.88    0.000  0.000 
         ZBTB8A   416    0.52        5.69          2.17     0.78    0.66       0.80    0.000  0.000 
         ZBTB8B   416    0.00        1.83          0.17     0.25    2.40       7.03    0.000  0.000 
         SHKBP1   415    1.56      144.01         34.32    18.49    2.99      12.82    0.000  0.043 
        CEACAM1   415    0.23       53.16         10.87    10.38    1.58       2.44    0.000  0.058 
          ATRIP   416    0.33       13.24          4.22     1.64    1.50       4.80    0.005  0.034 
        CEACAM3   416    0.00        3.55          0.22     0.36    5.06      33.73    0.000  0.000 
        CEACAM5   413    0.01      277.93         12.24    34.32    4.64      24.29    0.000  0.053 
        CEACAM4   416    0.00        3.95          0.21     0.33    5.50      46.51    0.000  0.000 
        CEACAM7   416    0.00      529.02          9.02    48.34    9.09      88.24    0.000  0.014 
        CEACAM6   414    0.00      127.29          6.15    15.77    4.87      27.72    0.000  0.048 
        CEACAM8   416    0.00        1.11          0.17     0.12    2.80      13.65    0.000  0.000 
        SLC46A2   416    0.00       61.96          1.07     4.39    9.60     110.35    0.000  0.000 
        SLC46A3   416    0.43       13.44          2.68     1.40    2.17      10.28    0.000  0.000 
         SEPT11   416    1.16       54.94         13.60     8.39    1.88       4.81    0.000  0.060 
         OR51G2   416    0.00        0.10          0.00     0.01    7.28      61.70    0.000  0.000 
          PARP2   416    0.59       27.27          8.65     3.60    1.33       2.92    0.002  0.041 
        TMEM154   416    0.03        6.29          0.92     0.84    2.53      10.13    0.000  0.000 
         OR51G1   416    0.00        0.15          0.00     0.01    7.75      78.26    0.000  0.000 
        RAPGEF4   416    0.10       10.31          1.80     1.32    2.25       7.45    0.000  0.000 
            ENG   416    1.00      120.99         36.15    20.07    1.41       2.53    0.000  0.060 
           LAT2   416    0.29       10.86          2.58     1.78    1.61       3.11    0.000  0.000 
         ZNF274   416    0.47       16.22          4.22     2.05    1.50       4.19    0.000  0.034 
       GTF2IRD1   414    1.00       33.06         11.20     5.00    1.34       2.70    0.002  0.048 
       GTF2IRD2   416    1.39       17.31          7.58     3.03    0.63       0.47    0.010  0.048 
           MREG   414    1.48       19.41          6.51     3.42    1.11       1.40    0.000  0.055 
          CHAC2   416    0.07        5.44          1.21     0.83    1.49       3.37    0.000  0.000 
          AGMAT   416    0.07       13.04          2.10     1.74    2.54       9.47    0.000  0.000 
          EPAS1   415    1.39       80.00         18.31    12.10    1.80       4.89    0.000  0.055 
         HDGFL1   416    0.00        0.25          0.01     0.02    7.75      94.87    0.000  0.000 
           IQUB   416    0.00        8.56          0.78     1.31    3.00      10.55    0.000  0.000 
        SLC27A1   416    0.87       26.49          9.36     4.73    1.03       0.79    0.000  0.055 
           IL34   416    0.05       11.29          1.60     1.49    2.98      12.50    0.000  0.000 
           FBRS   413    0.98       66.54         23.71     7.81    1.32       4.70    0.002  0.043 
           FZD9   416    0.00       12.61          0.44     0.81    9.59     126.97    0.000  0.000 
         SLC1A1   416    0.07       11.61          1.94     1.81    1.96       5.08    0.000  0.000 
           SNCA   416    0.01        9.25          0.72     0.94    4.78      32.64    0.000  0.000 
         CDKAL1   416    0.94       32.55          8.72     4.00    1.99       6.53    0.000  0.046 
      SERPINA12   416    0.00        0.47          0.03     0.07    4.14      19.28    0.000  0.000 
      SERPINA10   416    0.00        3.28          0.03     0.25   11.97     145.37    0.000  0.000 
      SERPINA11   416    0.00       74.36          2.17     7.58    6.38      48.46    0.000  0.000 
       TRNAU1AP   414    1.06       14.99          7.19     2.40    0.49       0.09    0.005  0.043 
       TMEM126A   416    1.81       29.28         13.43     4.48    0.41       0.84    0.022  0.026 
       TMEM126B   416    0.92       29.68         13.91     5.32    0.07       0.24    0.031  0.031 
          MOCOS   416    0.04       10.37          2.12     1.87    1.92       4.34    0.000  0.000 
         TMEM67   414    0.32       23.89          4.87     3.50    2.40       8.43    0.000  0.048 
            TNR   416    0.00        0.15          0.01     0.01    6.34      59.20    0.000  0.000 
         CYP4B1   414    0.00       51.48          2.61     6.34    5.52      36.17    0.000  0.000 
         FAM81A   416    0.01       18.25          1.78     1.85    2.83      15.65    0.000  0.000 
          RCOR2   415    0.23       67.90          7.09     8.66    3.07      12.18    0.000  0.043 
         FAM81B   416    0.00       29.47          3.23     5.59    2.43       5.94    0.000  0.058 
          TIGD5   415    0.07       15.74          4.91     2.62    1.20       1.45    0.000  0.060 
         ADHFE1   416    0.00        6.87          0.92     1.00    1.92       4.83    0.000  0.000 
          TIGD7   416    0.09        7.14          1.44     1.02    2.32       7.88    0.000  0.000 
          TIGD6   416    0.08        3.09          1.56     0.46    0.41       0.45    0.000  0.000 
         SEPT12   416    0.00        1.06          0.07     0.12    4.05      22.18    0.000  0.000 
           FLT4   415    0.15       18.21          3.80     2.68    2.13       5.93    0.000  0.048 
          PPDPF   414   20.49     1273.76        358.43   188.42    1.51       3.39    0.000  0.050 
           FLT3   416    0.00        1.04          0.07     0.11    4.65      29.50    0.000  0.000 
        SLC24A5   416    0.02        3.75          1.07     0.60    1.02       1.81    0.000  0.000 
           FLT1   415    0.46       42.40          9.41     5.98    1.84       5.96    0.000  0.041 
           PODN   414    0.00       41.84          3.52     5.14    3.74      18.23    0.000  0.046 
          GMPPB   416    1.21       78.93         15.77     9.99    2.01       6.75    0.000  0.050 
          GSG1L   416    0.00       12.46          0.08     0.62   18.93     371.57    0.000  0.000 
        UGT2B15   416    0.00       49.09          1.34     4.63    6.89      58.98    0.000  0.000 
        PIP5K1B   416    0.03       25.49          1.86     2.06    4.71      42.28    0.000  0.000 
          TIPIN   414    0.24        8.88          3.39     1.64    0.89       0.47    0.000  0.048 
           H1FX   416    3.34      380.08         91.52    43.87    2.57      11.85    0.002  0.041 
         VKORC1   415    1.58      154.08         53.94    22.09    1.13       2.25    0.002  0.046 
           OXSM   416    0.41       18.48          7.40     2.68    0.75       1.18    0.010  0.036 
         ZNF214   416    0.00        2.21          0.47     0.45    1.09       0.80    0.000  0.000 
         SDR9C7   416    0.00        1.37          0.05     0.14    6.17      46.50    0.000  0.000 
          PRKRA   416    2.08       35.26         16.97     6.06    0.35      -0.02    0.002  0.026 
           TSHB   416    0.00        0.21          0.00     0.02    5.67      39.50    0.000  0.000 
          PVALB   416    0.00       80.60          0.55     4.15   17.66     333.12    0.000  0.000 
        UGT2B10   416    0.00        1.84          0.18     0.24    2.64       9.65    0.000  0.000 
          S1PR5   416    0.01       22.68          1.00     1.62    8.45      97.16    0.000  0.000 
        SLC24A2   416    0.00        2.47          0.04     0.19   10.32     118.68    0.000  0.000 
          SOX21   416    0.00       12.96          0.38     1.36    5.57      36.87    0.000  0.000 
           H1F0   415    2.88      274.02         76.54    45.89    1.31       1.96    0.000  0.058 
        COL25A1   416    0.00       55.68          1.19     3.90    8.66     100.21    0.000  0.000 
          ZNF19   416    0.11        3.36          0.91     0.48    1.08       2.59    0.000  0.000 
        MRPS18B   416    2.32      122.83         30.86    13.27    2.30      10.68    0.002  0.034 
            CLC   416    0.00        9.16          0.05     0.47   18.23     350.18    0.000  0.000 
         ELMOD1   416    0.15        3.45          0.63     0.35    3.15      19.73    0.000  0.000 
         ELMOD3   416    0.28       13.13          4.60     1.75    1.20       2.50    0.002  0.046 
         ELMOD2   416    0.24       12.16          4.45     1.91    0.48       0.53    0.002  0.034 
         RASSF8   416    0.03        6.11          1.15     1.01    1.97       5.32    0.000  0.000 
            CLU   416    1.28     5730.42        430.51   787.46    3.80      16.98    0.000  0.050 
        SLC24A3   416    0.00       15.70          1.55     1.82    2.98      12.84    0.000  0.000 
            PDC   416    0.00        0.34          0.02     0.03    4.59      33.25    0.000  0.000 
          VEGFC   416    0.12       13.29          3.33     2.40    1.27       1.59    0.000  0.058 
            NTM   416    0.01       14.04          0.82     1.36    5.94      46.73    0.000  0.000 
        SKIV2L2   416    0.57       19.56          8.75     3.31    0.37      -0.01    0.005  0.029 
           KNG1   416    0.00       15.11          0.16     1.04   10.57     126.61    0.000  0.000 
          NRARP   414    0.43       29.89          4.30     3.39    3.26      16.41    0.000  0.029 
            VCX   416    0.00       34.84          0.28     2.14   13.99     205.65    0.000  0.000 
           COBL   415    0.01       26.41          5.65     4.70    1.53       2.94    0.000  0.058 
          TAF9B   414    0.58       24.24          6.08     2.95    1.74       6.79    0.000  0.041 
          ZNFX1   415    0.64       17.79          6.25     2.89    1.33       2.17    0.000  0.038 
          NOP14   414    1.78       31.83         13.23     5.22    0.79       0.73    0.002  0.050 
         AMOTL1   415    0.21       20.08          4.05     2.73    1.88       5.77    0.000  0.041 
         AMOTL2   413    0.45       31.28          8.86     5.74    1.48       2.39    0.000  0.065 
           LCN1   416    0.00       22.38          0.21     1.56   13.88     194.46    0.000  0.000 
           LCN2   414    0.00     3584.70        269.84   502.83    3.82      17.64    0.000  0.053 
            BPI   416    0.00        4.01          0.09     0.31   10.28     122.40    0.000  0.000 
          SF3B4   415    2.98      157.25         72.26    25.78    1.10       1.15    0.002  0.053 
          PNPT1   416    0.97       13.80          5.31     2.18    0.94       1.43    0.000  0.043 
          VPS52   415    1.22       63.66         32.60     9.07    0.46       0.82    0.010  0.046 
           LCN9   416    0.00        1.26          0.01     0.08   10.82     139.47    0.000  0.000 
           LCN8   416    0.00        6.21          0.28     0.72    4.68      25.35    0.000  0.000 
          SF3B3   416    0.89       39.14         15.21     6.35    0.82       0.88    0.002  0.034 
          SF3B2   415    6.45      182.48         95.71    30.47    0.23      -0.09    0.014  0.036 
        CYP17A1   416    0.00       37.61          0.60     2.25   12.02     181.59    0.000  0.000 
         ALOX15   416    0.01      272.79          2.49    16.61   13.75     202.86    0.000  0.000 
          RRP12   416    0.69       37.07         13.76     5.61    0.83       1.07    0.002  0.046 
         ALOX12   416    0.00       73.50          0.47     3.60   20.19     407.31    0.000  0.000 
        SLC24A1   416    0.20        5.27          1.81     0.92    1.10       1.31    0.000  0.000 
           TSHR   416    0.00       43.94          0.73     4.04    9.08      87.00    0.000  0.000 
         MAGEF1   416    2.18      112.18         28.40    13.83    2.24       8.04    0.000  0.038 
         OR14I1   416    0.00        0.10          0.00     0.01    4.25      18.80    0.000  0.000 
         SEMA6C   414    0.13       40.71          3.22     4.74    4.36      24.57    0.000  0.043 
         SEMA6A   416    0.06       35.04          3.97     4.78    3.16      13.01    0.000  0.055 
          CNIH3   416    0.01       15.04          1.03     1.46    4.15      25.63    0.000  0.000 
          CNIH2   416    0.06       45.60          2.21     3.90    5.85      46.52    0.000  0.000 
        NSMCE4A   416    1.24       30.31         12.82     5.01    0.38       0.02    0.010  0.031 
          CNIH4   416    0.94       49.92         18.52     6.96    1.65       4.25    0.002  0.043 
          ELAC2   416    1.29       58.06         24.95     8.44    0.52       0.71    0.010  0.038 
          DDHD1   416    0.09        3.33          1.06     0.45    1.05       2.46    0.000  0.000 
          ADCK4   416    0.78       40.60         13.80     5.20    1.42       4.35    0.002  0.038 
          ADCK5   415    0.51       29.91          8.41     4.62    1.87       4.62    0.000  0.048 
          ADCK2   416    0.40       30.60         11.22     5.11    1.06       1.37    0.002  0.065 
         ZBTB11   416    0.24        8.22          3.76     1.55    0.45      -0.06    0.002  0.041 
          ADCK1   416    0.14       12.99          4.98     1.93    1.18       3.00    0.002  0.036 
        DNAJC16   415    0.26       13.82          4.92     1.92    0.78       1.37    0.007  0.043 
        DNAJC17   416    1.77       44.88         14.79     6.62    1.84       5.58    0.000  0.031 
        DNAJC14   415    1.41       43.99         18.00     5.56    1.35       4.45    0.012  0.036 
        DNAJC15   416    0.12       57.88         13.01     8.99    1.15       2.73    0.000  0.043 
        DNAJC12   416    0.00       30.52          2.81     4.24    2.98      10.77    0.000  0.000 
        DNAJC13   416    1.18       34.62         12.90     5.36    0.87       1.04    0.002  0.036 
        DNAJC10   414    1.33      193.92         42.93    39.22    2.08       3.84    0.000  0.087 
        DNAJC11   415    1.02       29.32         13.54     4.39    0.66       0.80    0.002  0.038 
           EPRS   412    1.36       75.54         26.42    13.42    0.86       0.58    0.000  0.041 
          CTXN3   416    0.00        1.11          0.02     0.09   10.55     128.66    0.000  0.000 
          FEM1B   414    1.16       15.25          6.18     2.55    0.80       0.66    0.000  0.048 
          ASF1A   416    0.57       16.69          6.73     2.82    0.53       0.80    0.007  0.029 
        DNAJC18   416    0.15        7.08          1.35     0.88    2.05       6.61    0.000  0.000 
        DNAJC19   415    0.56       45.58         14.86     6.40    1.67       3.84    0.002  0.055 
           EDF1   414   27.35      966.61        403.68   167.09    0.91       0.57    0.002  0.050 
        SUPT16H   416    1.97      159.59         55.95    24.27    1.38       2.78    0.002  0.048 
            MLN   416    0.00        0.65          0.01     0.04   13.77     224.32    0.000  0.000 
         MS4A6A   415    0.23       36.23          7.29     6.12    1.73       3.93    0.000  0.046 
          NAT8B   416    0.00        7.21          0.35     0.87    5.23      31.32    0.000  0.000 
          SUMF1   416    1.89       70.26         22.91    10.25    1.27       3.12    0.002  0.031 
          LMAN1   416    1.21      114.43         36.46    18.60    0.71       0.77    0.000  0.031 
          LMAN2   415    2.29      351.17        127.62    50.53    1.20       2.42    0.005  0.050 
            MLX   415    1.90       24.54         12.04     4.10    0.28      -0.05    0.012  0.034 
          OR1M1   416    0.00        0.99          0.02     0.06   11.07     163.94    0.000  0.000 
          NAT8L   413    0.00       28.58          3.81     4.67    2.24       5.30    0.000  0.072 
          SCML4   416    0.00        5.70          0.20     0.42   10.93     136.69    0.000  0.000 
          OR8B2   416    0.00        0.15          0.00     0.02    6.04      43.96    0.000  0.000 
            NRM   416    0.44       75.82         15.59    10.75    1.97       5.00    0.000  0.058 
            NRL   416    0.04        2.14          0.63     0.28    1.56       4.40    0.000  0.000 
        FAM195B   416    6.27      227.33         81.76    35.24    1.17       2.05    0.002  0.058 
         PFKFB3   413    0.65       96.09         16.78    15.61    2.19       6.00    0.000  0.062 
        FAM195A   416    1.19      129.65         34.48    17.83    1.47       3.55    0.000  0.050 
         PFKFB4   414    0.44       22.26          5.06     3.90    1.98       4.16    0.000  0.062 
        SLITRK1   416    0.00        2.44          0.01     0.12   20.05     403.60    0.000  0.000 
           ITPA   414    3.45       98.90         38.72    13.01    0.88       2.15    0.002  0.034 
          CTRB1   416    0.00        4.97          0.05     0.35   13.73     191.46    0.000  0.000 
         SH3BGR   415    0.13       37.44          4.64     4.62    2.96      12.39    0.000  0.048 
          YWHAQ   415   19.09      264.34        107.33    47.31    0.73       0.39    0.000  0.048 
          PPM1L   416    0.01        4.13          0.78     0.68    1.74       3.83    0.000  0.000 
          ZNF17   416    0.11        3.36          1.14     0.53    1.05       1.66    0.000  0.000 
          OR4X1   416    0.00        0.20          0.00     0.01   11.74     158.08    0.000  0.000 
          OR4X2   416    0.00        0.10          0.00     0.01    7.38      65.95    0.000  0.000 
           SCIN   416    0.02       50.06          1.71     3.32    9.58     119.27    0.000  0.000 
         TCF7L1   416    0.37       98.82         17.21    16.39    2.11       5.47    0.000  0.050 
           ADD3   416    0.70       40.12         11.58     7.18    1.22       1.81    0.000  0.050 
          ACTG1   413  194.00     5912.76       1852.00   904.31    1.27       2.48    0.000  0.060 
          ACTG2   415    0.23      573.30         28.44    74.45    5.41      32.54    0.000  0.036 
          TUSC5   416    0.00        3.15          0.03     0.17   15.90     273.67    0.000  0.000 
         PPP4R4   416    0.00        3.97          0.20     0.42    5.13      33.77    0.000  0.000 
         PPP4R1   416    3.62       42.29         14.47     5.28    0.92       2.56    0.002  0.022 
         PPP4R2   416    0.79       32.60          9.92     5.22    0.78       0.87    0.000  0.041 
        SLC11A1   416    0.29       19.58          2.33     1.98    3.33      18.70    0.000  0.000 
         PKD2L2   416    0.01        0.94          0.28     0.17    0.91       0.81    0.000  0.000 
         PKD2L1   416    0.00        0.84          0.06     0.08    4.83      32.75    0.000  0.000 
          CWC27   416    0.60       15.11          6.79     2.86    0.52       0.05    0.002  0.043 
         ZNF551   416    0.07        3.26          0.80     0.57    1.56       2.69    0.000  0.000 
          CWC25   413    0.88       16.57          5.88     2.24    1.02       2.40    0.007  0.034 
          CWC22   416    0.29       10.98          5.05     2.03    0.14      -0.13    0.012  0.022 
          OR8B8   416    0.00        0.09          0.00     0.01   13.92     216.06    0.000  0.000 
         TMED10   416    1.92      197.48         77.18    30.70    0.67       1.07    0.005  0.031 
           LTBR   416    1.81      125.31         53.80    19.09    0.62       1.38    0.012  0.038 
         MAP3K8   416    0.29       12.13          2.65     1.74    1.60       3.52    0.000  0.000 
         MAP3K9   416    0.15        3.56          0.91     0.54    1.71       3.48    0.000  0.000 
         PRPF31   416    2.19       81.89         38.29    12.34    0.77       1.03    0.002  0.043 
        RBMY1A1   416    0.00        0.13          0.00     0.01   16.67     304.26    0.000  0.000 
       MARVELD1   415    0.42       29.89          6.92     4.79    1.62       3.29    0.000  0.055 
           FMOD   413    0.35      236.38         39.43    41.51    2.04       4.42    0.000  0.077 
       MARVELD2   415    0.92       22.30          8.86     4.00    0.60       0.11    0.000  0.038 
         NUP214   416    0.61       31.83         16.67     4.87    0.36       0.18    0.014  0.038 
          VPS54   416    0.63       13.39          4.93     1.97    0.69       0.86    0.002  0.036 
           FMO2   416    0.00       50.95          1.16     3.78    7.25      76.48    0.000  0.000 
           FMO3   416    0.00       53.02          1.08     4.62    9.00      86.44    0.000  0.000 
           FMO1   416    0.00        5.74          0.23     0.49    7.03      62.15    0.000  0.000 
         ZNF202   416    0.22       11.99          2.33     1.01    2.80      20.29    0.000  0.000 
          CASZ1   416    0.25       29.06          8.08     4.71    1.30       2.15    0.000  0.050 
           FMO4   416    0.01       10.28          1.33     0.92    3.12      21.82    0.000  0.000 
           FMO5   416    0.05       69.99          1.88     5.39   10.20     121.44    0.000  0.000 
           IDH2   415    5.50      501.87        136.73    76.73    1.40       3.37    0.000  0.041 
           IDH1   416    3.28      340.74         61.77    49.42    2.53       8.41    0.000  0.053 
           EVX1   416    0.00        2.72          0.04     0.25    9.13      88.66    0.000  0.000 
         ZNF208   416    0.00       46.13          0.82     2.99   10.53     136.77    0.000  0.000 
           EVX2   416    0.00        0.22          0.00     0.01   10.64     152.74    0.000  0.000 
          SETD8   416    1.13       34.57         12.15     4.37    1.24       3.07    0.002  0.038 
         SH2D2A   416    0.05       22.62          3.06     3.22    3.07      12.01    0.000  0.038 
           TLL1   416    0.00        9.00          0.16     0.64   11.25     136.33    0.000  0.000 
          SETD2   416    0.59       25.54         11.96     3.97    0.34       0.09    0.010  0.034 
      KRTAP27-1   416    0.00        0.13          0.00     0.02    5.45      32.70    0.000  0.000 
          SETD4   414    1.39        8.47          4.65     1.36    0.34      -0.06    0.010  0.043 
          SETD7   415    0.18       20.75          4.93     3.51    1.44       2.59    0.000  0.055 
          PSRC1   415    0.07       38.16          7.32     5.18    1.95       5.59    0.000  0.055 
          TRPM7   416    0.62       15.09          5.44     2.70    0.70       0.55    0.000  0.034 
          DZIP3   413    0.80       20.92          4.51     2.94    1.95       5.21    0.000  0.050 
       PRAMEF18   416    0.00        0.83          0.02     0.06    8.83     115.25    0.000  0.000 
          DZIP1   416    0.08       28.67          2.85     2.68    3.14      21.28    0.000  0.000 
       PRAMEF16   416    0.00        0.15          0.01     0.02    3.31      13.87    0.000  0.000 
       PRAMEF12   416    0.00        3.11          0.04     0.20   11.02     152.07    0.000  0.000 
       PRAMEF13   416    0.00        1.15          0.01     0.08   11.02     142.56    0.000  0.000 
       PRAMEF10   416    0.00        0.15          0.01     0.02    4.23      20.68    0.000  0.000 
       PRAMEF11   416    0.00        0.50          0.01     0.05    5.73      38.69    0.000  0.000 
       MARCKSL1   415    8.95      677.97        277.13   111.80    0.42       0.71    0.014  0.034 
         PRSS27   416    0.26      114.55          2.09     5.74   18.21     352.69    0.000  0.000 
         PRSS21   415    0.00       62.67          5.92    11.28    2.80       8.10    0.000  0.065 
         PRSS22   411    0.00       41.27         11.63     9.36    1.20       0.97    0.000  0.062 
         PRSS23   416    0.70      211.49         27.95    28.99    2.93      11.49    0.000  0.043 
            LXN   416    0.33       42.19          9.73     6.59    1.52       3.11    0.000  0.055 
          SURF6   416    0.77       31.53         12.32     4.75    1.20       2.45    0.002  0.038 
           EME1   415    0.13       12.32          5.61     2.14    0.58       0.14    0.002  0.041 
           EME2   416    0.00        3.89          0.76     0.53    1.62       4.58    0.000  0.000 
          RBCK1   415    2.16      100.87         36.23    12.70    1.50       3.77    0.002  0.053 
           STX3   416    0.26       67.24         12.08     6.74    3.85      23.03    0.000  0.031 
           AKNA   414    0.62       17.56          5.52     3.17    1.61       2.96    0.000  0.065 
          DUOX1   414    0.25       58.81          4.37     6.59    4.00      21.28    0.000  0.050 
           DUX4   416    0.00        2.72          0.06     0.15   12.54     205.59    0.000  0.000 
          DUOX2   416    0.00       12.52          0.64     1.33    5.72      41.19    0.000  0.000 
           RIT2   416    0.00        0.11          0.01     0.01    3.25      13.04    0.000  0.000 
         ZNF486   416    0.00       16.10          0.78     2.14    5.01      27.31    0.000  0.000 
          PYCR2   416    1.73      196.95         54.76    23.59    1.77       5.50    0.002  0.046 
          GLYR1   416    2.59       76.08         31.40    11.72    0.35       0.20    0.012  0.026 
       KRTAP4-9   416    0.00       14.42          0.10     0.83   13.87     220.44    0.000  0.000 
       KRTAP4-8   416    0.00        8.15          0.04     0.42   17.69     334.02    0.000  0.000 
         PCNXL3   416    0.38       86.32         25.39    13.45    1.31       2.56    0.000  0.038 
         PCNXL2   414    0.37       16.71          5.54     2.83    0.98       1.07    0.000  0.043 
       KRTAP4-1   416    0.00       23.15          0.21     1.32   14.04     224.25    0.000  0.000 
       KRTAP4-3   416    0.00        4.81          0.02     0.26   16.07     271.71    0.000  0.000 
       KRTAP4-2   416    0.00        9.59          0.04     0.50   17.67     326.62    0.000  0.000 
       KRTAP4-5   416    0.00        4.83          0.02     0.28   15.08     234.26    0.000  0.000 
       KRTAP4-4   416    0.00       12.80          0.05     0.66   18.18     344.33    0.000  0.000 
       KRTAP4-7   416    0.00       18.28          0.10     0.95   17.33     323.60    0.000  0.000 
        TIMM17A   416    2.01       72.40         23.64    11.14    1.10       2.04    0.000  0.034 
           ECH1   415    6.61      365.12        127.89    50.56    1.32       3.00    0.005  0.041 
          RRM2B   416    0.53       50.90         10.83     7.00    1.90       6.44    0.000  0.038 
         TAPBPL   414    0.71       50.21         12.94     8.06    1.23       1.88    0.000  0.062 
           NPPB   416    0.00        4.73          0.15     0.52    5.76      36.47    0.000  0.000 
           GBP1   416    0.66      101.48         10.47    12.74    3.94      20.17    0.000  0.038 
           NPPA   416    0.00        3.28          0.32     0.33    3.74      24.59    0.000  0.000 
         RASSF4   416    0.64       93.48          9.54     8.62    6.36      56.02    0.000  0.017 
          ACSF3   416    0.34       11.48          5.85     2.09    0.16      -0.33    0.014  0.031 
           FRZB   411    0.05       68.35          5.82     7.98    4.18      23.20    0.000  0.053 
           MAL2   416    0.12      175.82         32.38    23.38    2.22       7.43    0.000  0.053 
         MAN2A2   416    0.24       36.89          9.69     4.45    1.64       5.66    0.002  0.034 
         MAN2A1   414    0.12       14.07          3.25     2.71    1.61       2.80    0.000  0.058 
        NDUFB10   416    3.24      208.17         94.85    35.40    0.77       0.52    0.002  0.043 
         SPRR2G   416    0.00       18.69          0.32     1.66    8.67      82.56    0.000  0.000 
         SPRR2A   416    0.00      167.21          2.74    11.42    8.86     107.51    0.000  0.000 
          DECR1   416    2.92      124.00         36.16    17.44    1.21       3.41    0.000  0.048 
           DNER   416    0.00       33.77          1.76     4.67    4.61      23.43    0.000  0.000 
      KRTAP12-1   416    0.00        0.92          0.01     0.06   10.66     133.50    0.000  0.000 
          TAOK3   416    0.44       18.58          2.99     1.73    3.06      18.51    0.000  0.000 
      KRTAP12-3   416    0.00        7.87          0.04     0.39   19.57     390.24    0.000  0.000 
      KRTAP12-2   416    0.00        4.85          0.03     0.24   19.52     388.84    0.000  0.000 
           TP53   415    1.26      246.71         87.30    37.72    0.57       1.42    0.024  0.034 
      KRTAP12-4   416    0.00        0.27          0.00     0.02    7.08      64.74    0.000  0.000 
          CDHR1   415    0.00       42.10          3.16     6.32    4.03      17.85    0.000  0.038 
          CDHR2   416    0.00       12.79          0.57     1.54    4.94      28.41    0.000  0.000 
          CDHR3   416    0.06       48.13          2.33     5.00    5.07      35.66    0.000  0.000 
          CDHR4   414    0.67      234.92         15.08    28.49    4.38      25.76    0.000  0.041 
          CDHR5   416    0.00       30.45          0.61     2.75    7.49      61.50    0.000  0.000 
        ST8SIA1   416    0.02        3.37          0.22     0.21    8.78     118.37    0.000  0.000 
           SHQ1   415    0.36       13.96          5.92     2.07    0.53       1.23    0.012  0.031 
          THAP1   416    0.33       10.94          2.60     1.15    1.41       7.15    0.000  0.000 
         WNT10A   416    0.00       68.70          3.29     7.24    5.04      33.29    0.000  0.043 
